PolicyID,ClaimAmount
249083,81
249094,437
249100,460
249136,1131
249163,81
249176,1189
249190,50
249202,9
249271,1131
249311,837
249351,1195
249403,561
249416,1184
249458,106
249479,1212
249490,2059
249493,1221
249517,5131
249538,1196
249542,1205
249556,1866
249571,146
249587,1824
249644,166
249645,1229
249674,1115
249720,327
249725,562
249754,1253
249765,180
249771,8794
249773,778
249789,1585
249816,720
249869,1220
249870,80
249881,1193
249889,571
249964,1182
249997,1215
250003,1181
250037,78
250040,742
250051,3144
250063,1173
250074,1103
250074,1318
250105,4317
250106,1208
250115,288
250190,2087
250197,1212
250227,1418
250278,936
250312,1245
250317,2313
250344,604
250347,601
250407,1191
250434,601
250450,1197
250467,164
250467,1209
250562,475
250594,1236
250624,1157
250650,1161
250667,4387
250679,74
250683,156
250752,1477
250770,1205
250797,1202
250811,1157
250820,871
250851,1190
250854,32
250894,1210
250919,193
250920,114
250954,4955
251048,1220
251056,1195
251058,572
251061,1192
251073,76
251102,1235
251113,73
251195,1177
251225,1237
251242,1181
251259,1155
251267,2062
251296,198
251317,7701
251402,641
251432,958
251472,1053
251489,1178
251543,403
251563,1196
251565,3258
251571,4353
251576,958
251580,53
251587,5886
251625,4029
251679,1241
251685,5334
251793,1102
251826,1176
251829,610
251854,1234
251862,1201
251920,2707
251990,100
252008,1593
252017,315
252017,228
252038,57
252053,1205
252077,430
252090,1218
252097,1277
252107,1183
252133,1178
252137,1226
252141,1236
252164,613
252190,2327
252198,1212
252205,840
252207,1246
252215,1223
252282,157
252285,1200
252313,1166
252365,591
252398,1168
252436,1183
252517,387
252523,66
252563,3237
252570,871
252604,76
252635,368
252654,762
252753,1187
252798,1250
252819,1213
252832,1181
252882,1165
252940,84
252943,611
252943,351
252983,1208
253002,1125
253016,2872
253020,195
253040,1233
253053,1209
253057,93
253069,610
253081,360
253111,1178
253125,137
253135,1265
253139,1172
253151,1459
253162,5630
253167,1184
253167,1317
253194,1358
253206,2263
253215,1160
253246,1181
253260,1197
253261,1242
253266,1201
253280,1577
253293,1168
253394,1778
253408,1641
253540,3797
253572,1722
253582,1208
253593,65
253667,78
253710,2863
253718,592
253732,419
253734,5458
253833,2418
253853,1216
253929,639
254000,1178
254045,1960
254065,3289
254073,80
254116,1264
254126,1274
254197,1202
254244,179
254260,1244
254277,1249
254287,589
254316,1169
254318,23
254330,1231
254341,82
254369,656
254389,3536
254420,1179
254445,9115
254465,1209
254479,1230
254486,1163
254501,658
254510,5599
254512,84
254526,1284
254540,1194
254540,716
254547,1245
254562,1261
254671,940
254720,53
254775,1217
254776,1197
254784,1209
254802,1195
254802,64
254808,1181
254813,17221
254842,56
254844,1168
254846,1252
254848,1834
254848,2004
254849,1197
254855,200
254878,735
254878,1196
254880,86
254888,1228
254897,628
254903,3344
254916,1286
254917,4035
254943,1258
254947,1016
254988,3672
254994,1210
255033,93
255090,1300
255094,1184
255101,594
255109,79
255113,1230
255116,1213
255161,524
255220,312
255271,301
255295,1166
255362,1192
255416,1223
255451,166
255451,609
255454,1387
255476,1162
255552,350
255574,1214
255576,1154
255626,1201
255676,1215
255692,3180
255709,1203
255724,1239
255760,1207
255782,1210
255846,756
255865,470
255866,1132
255907,43
255918,3016
255943,1156
255948,1160
255964,1199
256035,1220
256045,1249
256050,745
256051,1429
256071,1241
256339,97
256369,726
256397,1263
256399,1152
256400,1193
256409,2441
256422,1214
256437,1183
256479,1182
256481,274
256556,1142
256620,1198
256626,5215
256633,1478
256633,2264
256642,1165
256662,1200
256699,1187
256824,5534
256851,1257
256864,151
256864,621
256887,1197
256896,157
256909,2082
256942,1211
256948,1863
256981,595
256983,3219
257004,725
257036,1165
257045,916
257056,1202
257057,1246
257063,1208
257087,1182
257142,1223
257200,1159
257250,27635
257353,2137
257356,1239
257360,1165
257365,1148
257365,1204
257379,271
257388,2684
257400,1267
257412,1195
257480,1003
257491,2382
257518,1222
257527,829
257531,1226
257533,1515
257536,1054
257560,1696
257590,1231
257596,1186
257604,692
257607,2731
257620,1233
257657,1245
257660,667
257661,617
257662,87
257662,1207
257695,1004
257699,1218
257704,40
257705,71
257710,5866
257717,79
257764,639
257814,1262
257835,4879
257843,1128
257844,1157
257850,1341
257862,3262
257863,1630
257863,1326
257898,1205
257907,455
257909,1188
258006,1201
258036,164
258043,2239
258049,1185
258064,1214
258066,1239
258071,1235
258085,1226
258114,57
258119,1460
258138,1171
258141,202
258163,2706
258197,106
258210,1260
258210,86
258221,1203
258223,2395
258260,15
258291,1244
258291,1226
258337,1178
258393,501
258463,1248
258520,1138
258520,1150
258521,1118
258523,81
258525,1196
258541,1224
258554,1108
258583,1168
258638,85
258647,1285
258666,86
258687,64
258690,129
258701,1141
258704,838
258717,1307
258720,334
258723,1206
258728,54
258732,1184
258735,108
258739,4181
258745,1466
258821,164
258832,1261
258834,768
258854,1188
258871,76
258917,327
258935,20
258946,34
259018,1172
259022,1152
259033,963
259049,8460
259094,651
259100,4114
259100,969
259131,1198
259141,72
259155,1182
259160,1246
259170,1195
259200,1164
259208,11
259209,1195
259242,1183
259259,1211
259301,79
259320,81
259326,996
259328,84
259359,1040
259370,721
259379,1075
259379,971
259489,3176
259498,1231
259499,1182
259539,1151
259539,1188
259541,1562
259568,74
259568,73
259611,1176
259672,1511
259717,1385
259754,1287
259792,448
259811,616
259835,1233
259847,2789
259860,132
259871,442
259892,1721
259895,1196
259926,407
259929,201
259932,39167
259943,1220
259964,406
260083,1215
260104,2947
260130,1203
260136,73
260238,1079
260244,1266
260248,564
260354,1206
260368,1738
260383,1160
260383,1197
260394,646
260417,523
260471,3165
260511,1255
260517,1216
260539,1229
260539,194
260560,2121
260564,75
260575,16
260581,1191
260665,606
260830,98
260851,1193
260901,1798
260949,988
260963,2130
260997,1221
261041,378
261072,1196
261092,1225
261115,1168
261137,1152
261155,1198
261156,87
261161,1202
261179,1434
261204,1184
261209,9510
261211,1261
261217,587
261239,1152
261264,139
261297,620
261318,1274
261333,1239
261345,1169
261365,2608
261369,2304
261379,1183
261444,4270
261471,1250
261472,2158
261472,1182
261599,75
261641,82
261663,1646
261685,1758
261708,1163
261722,1181
261728,2980
261735,1479
261751,281403
261761,1249
261788,1228
261798,2573
261812,1174
261812,1237
261818,1215
261822,71253
261832,1194
261837,1198
261922,1193
261935,222
261947,74
261957,1214
262006,182
262024,589
262030,2325
262062,1255
262063,1170
262087,1403
262089,1076
262105,1185
262121,1214
262145,1246
262155,1202
262163,1259
262169,1188
262202,505
262203,8170
262208,1187
262233,737
262277,1567
262302,1189
262309,1168
262333,1247
262348,1139
262354,1191
262369,1225
262383,803
262407,1240
262473,438
262481,1276
262489,1182
262500,1257
262501,2270
262544,1246
262560,1184
262572,1198
262617,607
262630,21448
262650,1233
262662,26
262669,2243
262675,1218
262677,706
262694,1158
262698,1199
262715,268
262718,912
262720,1839
262727,2305
262736,1177
262738,1144
262752,1850
262752,1169
262758,629
262775,618
262789,5162
262805,1203
262812,145
262813,1209
262818,4595
262838,847
262845,582
262845,3827
262852,1244
262857,1220
262863,1164
262889,1211
262897,961
262906,1224
263006,6725
263092,378
263101,1298
263102,1143
263132,1173
263142,1235
263178,197
263245,1264
263250,185
263266,208
263323,6815
263333,1414
263343,592
263354,1147
263361,604
263368,3059
263371,117
263376,1147
263377,3490
263440,13889
263447,287
263450,2229
263454,9
263458,1203
263470,1233
263575,1196
263586,1176
263619,1210
263637,851
263762,665
263769,1190
263789,1663
263795,78
263816,1163
263893,1206
263895,1228
263931,669
263981,90
264013,998
264033,2197
264038,1557
264038,1255
264132,5868
264161,1194
264174,1243
264230,422
264230,1236
264233,2250
264245,303
264279,479
264282,3618
264290,102
264291,575
264323,85
264328,2676
264336,1196
264345,1106
264359,1216
264377,2359
264380,1300
264389,2650
264410,1183
264452,1215
264457,1051
264470,1149
264476,718
264492,182
264496,1200
264507,1140
264535,1213
264547,14213
264574,1693
264577,1223
264616,1212
264644,11111
264651,1241
264662,1199
264674,2944
264675,577
264685,2520
264690,1293
264735,147
264779,873
264792,1962
264927,607
264937,1218
264973,111
264984,1233
265004,1226
265039,1226
265067,55
265146,1232
265174,1132
265211,1204
265245,1191
265245,1178
265286,1200
265313,1260
265363,631
265398,1221
265439,1237
265464,871
265468,5177
265473,1450
265476,1263
265483,4227
265492,1100
265502,559
265510,859
265578,1221
265602,644
265642,236
265657,1193
265682,1179
265799,78
265799,1185
265810,1415
265842,597
265868,1261
265905,1214
265920,1160
265935,1248
265949,3175
266009,8673
266074,171
266075,1173
266075,431
266081,93
266123,1259
266153,664
266155,1214
266189,1204
266214,444
266233,629
266235,1113
266351,1176
266351,845
266360,1225
266370,2872
266387,1845
266398,1433
266402,1127
266405,2073
266416,2947
266425,1999
266431,12
266453,1250
266458,1182
266459,581
266463,87
266481,1224
266532,2120
266544,966
266557,726
266563,2188
266621,621
266669,1188
266679,1202
266691,1182
266763,41
266765,428
266787,1541
266794,1243
266810,1207
266818,1241
266820,898
266883,1201
266930,1208
266942,235
267023,2001
267057,670
267136,1174
267141,1223
267184,1670
267259,1171
267301,1231
267315,1168
267323,1180
267356,1179
267391,1656
267405,1205
267414,1190
267419,1237
267528,1287
267562,400
267564,3150
267568,841
267610,1247
267627,651
267627,923
267658,1197
267678,1113
267702,83
267710,1220
267713,214
267716,1202
267821,624
267826,169
267829,721
267858,328
267904,2470
267957,1207
267967,1213
267982,2345
268032,1212
268039,2499
268061,1198
268089,118
268113,2500
268146,998
268160,1221
268160,46130
268189,1180
268231,2238
268238,3141
268241,1254
268272,1214
268289,1224
268291,115
268294,1194
268346,1234
268392,772
268415,1195
268429,71
268447,624
268455,1360
268456,1232
268487,7587
268490,932
268548,1224
268593,1248
268596,3317
268606,1169
268645,117
268656,1692
268686,1244
268695,1178
268699,1195
268726,1274
268736,4166
268738,594
268738,2262
268746,1920
268756,1204
268766,1524
268770,1196
268813,1150
268824,1280
268879,1231
268885,1217
268888,1231
268895,60
268900,1224
268909,1190
268920,1212
268920,43
268941,2019
268950,1190
268963,1206
268979,1228
268979,1183
268980,1197
268990,341
268990,612
269066,5503
269097,92
269132,1228
269132,1227
269215,1219
269219,13572
269231,1140
269234,524
269236,14865
269321,1218
269351,1210
269371,1200
269375,2680
269399,1215
269404,3161
269421,1160
269431,1186
269438,1199
269458,1195
269461,1193
269461,1201
269495,663
269508,1184
269512,1204
269523,1238
269551,4585
269628,550
269667,1208
269744,1239
269845,947
269850,1624
269853,597
269967,674
270018,1214
270036,1183
270038,1199
270040,1255
270062,1209
270063,2334
270063,254
270079,1153
270102,1273
270177,556
270221,1386
270267,1201
270278,1169
270289,1231
270299,1249
270330,204
270350,81
270361,1014
270374,1664
270378,1185
270379,1269
270407,14975
270443,648
270447,1149
270553,144
270560,1190
270574,2145
270577,2976
270598,452
270614,471
270622,639
270631,2405
270657,1170
270670,531
270725,95
270740,1238
270759,1054
270813,458
270822,1142
270830,1278
270833,1192
270835,1218
270858,1328
270888,401
270892,1207
270898,754
270924,88
270929,90
270933,687
270952,1217
270968,1221
270969,452
270991,1242
270994,1223
271022,1231
271123,447
271189,312
271202,1160
271281,1252
271307,1243
271362,1240
271402,1142
271411,1275
271482,804
271490,1248
271497,282
271500,1200
271509,1719
271536,73
271537,1204
271537,1187
271567,200
271571,3617
271589,2587
271624,1765
271633,1290
271649,1217
271697,668
271729,2083
271783,1224
271808,577
271824,108
271879,1561
271894,8008
271991,2805
271993,1253
271993,663
272008,653
272010,643
272018,1209
272028,1189
272106,1204
272118,1225
272123,2340
272134,1250
272134,1271
272204,991
272211,629
272220,3648
272242,2416
272242,522
272247,1200
272248,867
272257,3737
272271,1223
272281,75
272331,1236
272331,1208
272344,1450
272436,579
272439,298
272440,1250
272487,1196
272489,1233
272519,1135
272520,1256
272522,7465
272525,1400
272536,1148
272546,652
272581,629
272615,1024
272622,841
272630,1239
272673,1209
272675,1362
272684,1212
272684,188
272702,13571
272706,1180
272742,783
272769,264
272771,1204
272789,17025
272789,12876
272827,575
272854,2788
272875,75
272875,1188
272930,182568
272965,125
272967,1166
273012,1175
273020,1163
273054,80
273145,69
273167,79
273227,264
273237,79
273261,1229
273269,363
273287,1199
273349,206
273353,1649
273372,3665
273444,1202
273455,1237
273496,99
273552,1486
273552,1509
273585,1314
273591,5933
273622,1238
273721,1209
273782,1265
273808,621
273825,1238
273825,54
273844,1250
273854,1186
273874,23
273875,69
273876,248
273926,1198
273975,1264
274074,2720
274104,2
274114,1194
274118,2820
